id,sentence_index,tag,answer
114,11,F5,hindar biasa tahan nahan sakit periksa kondisi parah akan sulit obat sebab komplikasi sakit
114,12,F5,ringan gejala nyeri alami anda bisa laku tips ikut banyak konsumsi air putih utama air hangat encer dahak
114,13,F5,makan porsi kecil sering
114,14,F5,pilih makan jamin bersih sehat gizi
114,15,F5,kurang makan rangsang salur cerna makan asam pedas kandung lemak jenuh tinggi
114,16,F5,kurang konsumsi minum berkafein soda
114,17,F5,hindar rokok alkohol
114,18,F5,hindar papar debu bahan kimia bahaya bila hirup
114,19,F5,istirahat cukup jam per hari
114,20,F5,kendali stres bijak
114,21,F1,sekian moga manfaat
114,22,F1,salam dr vita rahayu
115,1,F1,halo justin terima kasih tanya alodokter
115,2,F3,batuk pilek anak banyak mulai alergi iritasi salur napas infeksi virus infeksi bakteri hingga sedak aspirasi
115,3,F3,batuk pilek gantung dan parah tangan beda
115,4,F3,sering keluh muncul ringan sebab kait alergi infeksi virus biasa batuk pilek sembuh sendiri perlu obat obat
115,5,F3,tetapi keluh muncul cukup berat curiga jadi kait infeksi bakteri kondisi yang lebih serius juga dokter laku tatalaksana lebih lanjut beri obat laku tes tunjang contoh rontgen laboratorium hingga rekomendasi laku awat lebih intensif rumah sakit
115,6,F3,obat masuk jenis dosis kasus batuk pilek anak ideal laku langsung dokter periksa
115,7,F3,hal perlu sesuai hanya usia anak juga postur tubuh sakit keluh muncul kondisi sehat si anak cara umum
115,8,F4,memang benar sendok teh resep tara ml jika resep tulis sendok teh arti obat harus anak konsumsi ialah ml
115,9,F4,mungkin maksud ialah perlu sendok teh kapasitas ml beri obat sebut sesuai takar bisa jadi sendok teh banyak jenis ukur bisa beda kapasitas
115,10,F4,kembali ingat tidak periksa anak cara langsung kami tidak wenang beri resep obat atas kondisi
115,11,F5,lebih tepat tanya langsung ini dokter dokter spesialis anak resep
115,12,F5,konsumsi obat sesuai saran dokter batuk pilek reda baik susu anak asi beri air hangat lebih banyak
115,13,F5,beri ia variasi makan gizi lengkap buah kaya vitamin c sembarang beri anak obat tanpa resep dokter ubah ubah dosis suka hati
115,14,F5,jauh anak substansi bisa buat alergi dingin debu asap polusi
115,15,F5,jaga lingkung anak selalu bersih sirkulasi cahaya baik
115,16,F5,mandi anak air hangat
115,17,F5,jauh anak orang sedang alami infeksi salur napas tular
115,18,F1,moga bantu
116,1,F1,halo haris e a
116,2,F1,terima kasih atas tanya sampai alodokter
116,3,F1,dapat paham khawatir anda rasa
116,4,F3,keluh ruam kulit upa merah area selangkang tiap balut oleh beberapa mungkin sering liput dermatitis kontak irit radang kulit akibat kontak hadap bahan iritatif deterjen sabun bahan kimia lain bagai hubung proses bentuk kebal tubuh gejala dapat timbul pajan pertama faktor risiko
116,5,F3,dermatitis kontak alergi radang kulit akibat kontak hadap bahan alergenik karet logam serbuk sari tanam hubung proses bentuk kebal tubuh gejala biasa timbul alami pajan ulang faktor risiko
116,6,F3,dermatitis atop adang kulit kronis ulang kait riwayat atop asma rinitis alergi konjungtivitis alergi pasien keluarga
116,7,F5,saran pasien periksa diri cara langsung dokter dokter spesialis kulit dapat laku evaluasi dapat sebab tepat keluh beri tangan sesuai
116,8,F5,dokter mungkin beri obat krim salep oles ruam kulit muncul obat minum reda gatal
116,9,F5,keluh lancar haid mungkin kait langsung masalah adang kulit anda dapat konsultasi sebut dokter dapat laku evaluasi tangan perlu
116,10,F5,saran henti produk balut curiga jadi cetus ruam kulit sebut ganti produk yang timbul keluh
116,11,F5,juga saran sabun lebih lembut kulit relatif iritatif misal sabun bayi rutin ganti balut tiap jam jika asa penuh lembab hindar guna pakai yang lampau ketat
116,12,F5,kaya wawas dapat baca artikel dermatitis kontak
116,13,F1,jelas kami
116,14,F1,mudah mudah senantiasa sehat
116,15,F1,moga manfaat
117,1,F1,halo nalurita terima kasih atas tanya
117,2,F3,siklus menstruasi orang wanita pengaruh fluktuasi hormon reproduksi
117,3,F3,ganggu hormon reproduksi sebab jadi ganggu menstruasi masuk darah luar menstruasi
117,4,F3,darah luar menstruasi sebab jumlah kondisi ikut ganggu hormon misal aktivitas fisik lelah tingkat stres tinggi ubah berat badan drastis obesitas diet ketat ganggu hormon tiroid sindrom ovarium polikistik ovulasi bila jadi tengah siklus menstruasi darah implantasi radang panggul endometriosis
117,5,F4,saat belum tentu pasti darah anda alami saja salah satu dari mungkin atas
117,6,F4,bila darah hanya jadi sedikit henti tidak yang perlu khawatir ini
117,7,F4,dapat tunggu waktu menstruasi ikut
117,8,F4,alami lambat menstruasi hingga minggu anda dapat laku testpack deteksi hamil
117,9,F4,dapat ulang testpack minggu ikut anda menstruasi atau segera konsultasi dokter spesialis bidan kandung
117,10,F5,juga anjur segera konsultasi keluh darah kunjung henti dengan sakit perut bawah sakit panggul sakit hubung badan dengan putih tidak normal serta demam
117,11,F5,dokter perlu laku periksa langsung anda cari dan beri tangan lanjut
117,12,F5,sila laku saran ikut batas aktivitas fisik istirahat cukup jam per hari hindar diet ketat banyak konsumsi makan gizi turun berat badan cara baik anda milik berat badan lebih kelola stres baik
117,13,F1,moga informasi dapat bantu
118,1,F1,hai diyah terima kasih tanya
118,2,F3,kb implan rupa salah satu jenis kontrasepsi cukup gari mudah pakai perlu laku apa pasang dapat dalam jangka waktu lama
118,3,F3,implan kandung hormon progesteron lepas cara perlahan dapat tekan ovulasi keluar sel telur indung telur kurang gera sperma jadi selaput rahim tipis atrofi susut
118,4,F3,tiga ini buat hamil cegah
118,5,F3,salah satu efek samping implan ada ubah pola haid
118,6,F3,pola haid jadi atur tahun pertama pakai wanita guna implan menstruasi
118,7,F4,subur segera normal implan cabut menstruasi bukan rupa tanda subur sudah
118,8,F3,implan cabut lindung cegah hamil hilang jika laku hubung seksual mungkin untuk hamil tetap meski belum menstruasi
118,9,F3,dapat beberapa faktor yang pengaruh mungkin orang hamil usia wanita atas tahun mungkin hamil lebih kecil sempat makin kurang tahun tahun lanjut
118,10,F3,frekuensi hubung seksual
118,11,F3,menstruasi tidak atur sulit kapan waktu ovulasi mana rupa masa subur paling ideal laku hubung seksual
118,12,F2,berapa lama coba hamil ini kait fertilitas subur orang
118,13,F3,sakit yang pengaruh hamil
118,14,F5,hubung seksual cara rutin implan lepas anda dapat coba laku tes deteksi hamil hari hubung
118,15,F5,juga perhati tanda tanda hamil mungkin rasa
118,16,F5,masih khawatir haid hamil kunjung datang ada salah konsultasi dokter spesialis kandung
118,17,F5,artikel kena cara cepat hamil mulai hamil baca bagai tambah
118,18,F1,sekian moga bantu
118,19,F1,dr sonia l
119,1,F1,greta baik
119,2,F3,banyak alas orang alami lambat menstruasi
119,3,F4,siklus haid yang kisar hari umum masa subur pada hari siklus haid yang ikut
119,4,F3,jadi masalah ialah sulit masa subur dengan siklus haid semata perhati durasi haid
119,5,F4,kena mungkin hamil sendiri lama penis sempat penetrasi liang vagina sekalipun sperma keluar luar mungkin hamil tetap karena cabut penis biasa sperma keluar sedikit dalam dalam bentuk cair pre ejakulat
119,6,F4,dengan kata tanpa kam mungkin hamil selalu
119,7,F3,telat menstruasi sebab oleh mungkin seperti stres psikis ubah pola makan gaya hidup sakit tiroid kista ovarium
119,8,F3,tanda tanda hamil sendiri sifat subjektif bukti testpack akurasi ragu tidak bisa jadi pegang
119,9,F3,satu satu cara paling akurat bukti orang hamil tidak ialah deteksi denyut jantung bayi lalu periksa usg mulai minggu pasca henti haid
119,10,F5,karena saran untuk periksa dokter kandung lebih untuk evaluasi lebih objektif
119,11,F5,ikut lampir artikel kena telat menstruasi
119,12,F1,moga manfaat
119,13,F1,dr n k arief
120,1,F1,hai
120,2,F4,batuk darah sebut sebab batuk parah jadi panjang
120,3,F3,beberapa lain batuk darah tuberkulosis bronkitis kanker paru efek samping obat encer darah
120,4,F3,darah dalam mulut hidung tenggorok campur air liur dapat batuk dengan darah
120,5,F5,usaha lebih sering minum air putih bantu jaga lembap tenggorok
120,6,F5,kurang konsumsi makan lemak yang proses goreng
120,7,F5,hindar rokok asap rokok
120,8,F5,gejala lanjut saran anda periksa dokter
120,9,F5,dapat laku periksa fisik tes tunjang sinar periksa sampel dahak
120,10,F5,dokter beri obat tepat sesuai sebab medis dasar
120,11,F1,moga manfaat dr jessica
121,1,F1,halo
121,2,F1,terima kasih atas tanya alodokter
121,3,F3,pilek rupa suatu tanda gejala infeksi hidung salur sinus salur napas atas akibat ada infeksi virus bakteri
121,4,F3,biasa pilek tanda keluar cair bening hidung mungkin ubah warna jadi kuning hijau satu minggu
121,5,F3,balita sistem daya tahan tubuh masih lemah banding orang dewasa milik mungkin jadi pilek karena lebih jenis virus dapat keluh pilek
121,6,F3,human rhinovirus hrv rupa jenis virus sering pilek
121,7,F5,bayi beberapa cara ringan gejala pilek sebut tempat bayi ruang ac kurang hidung sumbat
121,8,F5,juga guna mesin pelembab udara uap air panas bantu lega napas bayi
121,9,F5,bila pilek sangat ganggu dapat air garam tetes ujung lubang hidung bayi encer ingus guna alat sedot ingus bayi bersih
121,10,F5,tepuk perlahan punggung bayi bantu ringan sumbat nafas
121,11,F5,hindar iritasi dapat oles pelembab petroleum jelly bagi luar lubang hidung
121,12,F5,kapas basah air hangat bersih cair hidung lendir keras hidung bayi
121,13,F5,hindar spray hidung bayi beri obat obat anjur dokter
121,14,F5,sekian informasi dapat sampai
121,15,F1,moga manfaat dr winda indriati
122,1,F1,halo terima kasih atas tanya alodokter
122,2,F2,pertama tama baik jelas lebih kapan persis operasi angkat kista laku
122,3,F2,yang rasa kakak adalah nyeri vagina nyeri bagi perut bawah
122,4,F4,paska operasi angkat kista pasien memang mungkin rasa nyeri perut bawah utama beberapa hari pertama paska operasi
122,5,F4,sekitar minggu pulih total capai pasien umum sudah boleh laku aktivitas biasa
122,6,F5,bila memang kakak rasa nyeri perut bawah lewat minggu paska operasi baik konsultasi dengan dokter kandung laku operasi
122,7,F5,bila rasa kakak adalah nyeri bagi vagina nyeri rasa menstruasi maka mungkin nyeri sebut kait kista ovarium pernah milik operasi angkat kista ovarium sendiri
122,8,F3,nyeri rasa nyaman gatal vagina menstruasi benar bukan gejala jarang jadi wanita sedang alami menstruasi
122,9,F3,gejala nyeri bisa muncul pengaruh zat zat kimia hasil rahim menstruasi bisa muncul gejala gejala dismenore juga nyeri kram perut bawah nyeri pinggul nyeri punggung mual muntah diare lain
122,10,F5,bila memang nyeri rasa kakak sangat hebat hingga ganggu aktivitas perlu evaluasi mungkin lain misal vulvodinia rasa nyeri rasa bakar vulva area vagina sebab jelas jadi lama bulan lebih
122,11,F5,infeksi organ reproduksi misal infeksi jamur candida infeksi bakteri bakterial vaginosis gonore chlamydia adang infeksi kulit vagina kista abses kelenjar bartholin kanker vulva lain
122,12,F5,baik laku periksa dokter bila memang nyeri sebut sangat ganggu bisa evaluasi ditatalaksana lebih lanjut
122,13,F1,sekian informasi saya moga cukup jawab
123,1,F1,halo anhyy herman
123,2,F3,darah akibat implantasi ertanam hasil buah dalam rahim biasa sering salah kira bagai menstruasi
123,3,F3,darah akibat implantasi biasaya jadi hari darah keluar sedikit sedikit spotting
123,4,F3,darah bisa jadi hari proses buah sel telur sperma
123,5,F5,tahu hamil tidak baik laku periksa testpack
123,6,F5,testpack paling baik laku bila alami lambat datang menstruasi
123,7,F3,tanda hamil awal dapat rasa mual rasa badan enak kram kram perut bawah payudara asa tegang
123,8,F3,bila memang hamil jadi darah sebut waspada bagai abortus gugur hamil ektopik
123,9,F5,bila hasil testpack negatif keluar darah malu jadi ganggu menstruasi pada ibu hamil alami abortus komplit
123,10,F5,lebih baik konsultasi dokter spesialis kandung
123,11,F5,waspada bila darah keluar tambah banyak rasa nyeri perut bawah hebat rasa lemas
123,12,F1,jelas saya moga manfaat
124,1,F1,halo dean terima kasih tanya alodokter kenal dr christian haryanto bantu jawab tanya
124,2,F3,normal buang air kecil hari kali hari jumlah sampai liter per hari
124,3,F4,buang air kecil lebih sering anda alami mungkin terlalu banyak minum suatu yang seperti infeksi salur kemih
124,4,F4,kandung kemih terlalu aktif overactive bladder
124,5,F4,stres faktor psikologis
124,6,F4,hamil
124,7,F4,diabetes
124,8,F4,batu ginjal
124,9,F4,ganggu prostat
124,10,F4,konsumsi obat obat diuretik
124,11,F4,stroke divertikulitis
124,12,F5,baik konsultasi lebih ke dokter tahu dari gejala di alami dapat laku periksa obat cara tepat
124,13,F5,dokter laku wawancara periksa cara seluruh
124,14,F5,mungkin laku periksa urin darah laboratorium usg ct scan mri perlu
124,15,F5,beberapa yang anda laku cukup butuh cair gizi
124,16,F5,istirahat cukup
124,17,F5,jaga bersih alat kelamin
124,18,F5,kelola stres baik
124,19,F1,moga manfaat
124,20,F1,salam dr christian haryanto
125,1,F1,halo tri
125,2,F1,terima kasih atas tanya tim alodokter
125,3,F3,obat golong ace inhibitor salah satu obat hipertensi
125,4,F3,obat kerja hambat enzim ubah angiotensin kemudian tuju lemas buluh darah
125,5,F3,kondisi yang harap turun tekan darah
125,6,F3,salah satu obat golong adalah ramipril
125,7,F5,ramipril baik hati hati kondisi ikut ibu hamil susu
125,8,F5,sedang ada dehidrasi paska diare hebat muntah muntah
125,9,F5,pasien laku cuci darah dialisis
125,10,F5,pasien konsumsi obat obat antinyeri ibuprofen
125,11,F5,resiko alergi
125,12,F5,apabila pasien derita asma baik laku konsultasi lebih kepada dokter resep obat konsumsi ramipril
125,13,F4,kombinasi salah satu pilih terapi obat hipertensi dengan cara dua obat dua golong beda konsumsi sama satu hari sesuai dosis atur pakai masing masing golong
125,14,F1,salam dr amy
126,1,F1,hai febi
126,2,F3,kb iud rupa kontrasepsi intrauterin rahim kenal bagai kb spiral yang manfaat tunda rencana hamil
126,3,F4,kontrasepsi milik angka efektivitas sangat tinggi milik efektivitas lebih tinggi kontrasepsi pil sangat kecil mungkin untuk hamil bila pasang iud sesuai
126,4,F3,jenis kb iud hormonal non hormonal
126,5,F3,pengunaan kb hormonal jadi ganggu menstruasi bahkan menstruasi
126,6,F3,pada pengunaan kb non hormonal iud tembaga copper umum jadi tingkat jumlah frekuensi menstruasi
126,7,F5,kait ini baik konsultasi cara langsung dokter dokter spesialis kandung laku periksa lebih lanjut kait kondisi karena akibat pengunaan kontrasepsi ganggu menstruasi dapat oleh kondisi medis seperti pcos atau ganggu hormonal
126,8,F5,ikut artikel kait tanya sisi positif negatif kb spiral
126,9,F1,moga manfaat dr budiono
127,1,F1,halo terima kasih atas tanya alodokter
127,2,F3,cyclo progynova obat isi estradiol valerate
127,3,F3,obat beri atas gejala gejala menopause ganggu atas amenorea tidak menstruasi wanita masih menstruasi atas siklus menstruai tidak atur ganggu imbang hormonal
127,4,F4,cyclo proginova sama kontrasepsi hormonal tidak hambat ovulasi tidak cegah hamil
127,5,F4,tidak konsumsi obat bila sedang hamil juga segera henti konsumsi obat bila hamil
127,6,F5,baik selalu diskusi dokter kandung beri resep obat pada bila hendak rencana tunda hamil
127,7,F1,sekian informasi saya moga cukup jawab
128,1,F1,selamat malam terima kasih tanya alodokter
128,2,F3,antibiotik rupa salah satu golong obat kenal luas masyarakat
128,3,F3,ini memang cara statistik infeksi bakteri rupa salah satu sakit paling sering derita baik infeksi salur napas cerna kulit telinga salur kemih lain bagai
128,4,F3,dalam beberapa dekade akhir temu antibiotik seringkali rasional tidak tepat guna
128,5,F3,ini samping buang buang biaya potensi timbul bahaya upa bakteri justru kebal hadap antibiotik
128,6,F3,bila bakteri kebal sembuh sakit lebih sulit gejala bisa jadi lebih berat
128,7,F3,sekarang antibiotik boleh beli resep dokter harus habis meski gejala reda
128,8,F4,kena tanya tidak masalah konsumsi antibiotik lama memang itu rupa anjur dokter
128,9,F3,bila memang nyata infeksi bakteri ulang ada bukti bukti dukung bila tangan bisa antibiotik itu harus beri
128,10,F3,tidak adalah apabila orang beri antibiotik rasa lebih baik henti sendiri obat lalu beberapa hari kemudian rasa gejala dia lanjut sendiri
128,11,F3,untuk kasus teman bila memang indikasi jelas maka masalah
128,12,F4,lalu tanya lanjut antibiotik lewat hari baik teman kembali ke dokter sama konsultasi
128,13,F3,selisih hari cukup lama kadar antibiotik tubuh sudah hilang
128,14,F3,konsultasi dokter mungkin dokter tambah antibiotik bisa jadi obat akan ulang awal
128,15,F3,ulang awal khawatir jumlah obat sekarang tidak cukup hilang semua bakteri ada tubuh ketika obat habis bakteri sisa malah kebal hadap antibiotik sama
128,16,F1,sekian moga jawab tanya
129,1,F1,selamat malam terima kasih tanya alodokter
129,2,F3,irritable bowel syndrome bisa sebut ibs rupa kumpul gejala timbul akibat iritasi salur cerna usus
